[run number];1;2;3;4;5;6;7;8;9;10
N-HUMATS;100;100;100;100;100;100;100;100;100;100
initialization;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform
allowed_contacts_per_day;1;2;3;4;5;6;7;8;9;10
;9599;9734;9935;10992;11730;12275;13028;13129;13416;13541
;9602;9738;9942;10999;11738;12284;13032;13136;13426;13552
;9614;9747;9953;11008;11750;12300;13042;13145;13434;13559
;9627;9755;9961;11017;11755;12309;13056;13157;13444;13569
;9638;9760;9971;11029;11763;12323;13063;13168;13446;13580
;9643;9771;9981;11040;11776;12335;13072;13178;13464;13585
;9650;9778;9992;11046;11783;12348;13085;13191;13470;13594
;9657;9785;9998;11053;11793;12359;13090;13198;13478;13601
;9665;9798;10005;11068;11797;12371;13104;13210;13492;13609
;9671;9805;10015;11078;11809;12388;13113;13219;13499;13621
;9676;9814;10018;11091;11821;12394;13125;13230;13505;13634
;9684;9823;10030;11103;11831;12402;13134;13240;13515;13642
;9688;9829;10039;11112;11844;12410;13143;13248;13527;13656
;9695;9836;10048;11122;11852;12420;13152;13260;13539;13664
;9702;9844;10057;11129;11860;12434;13169;13271;13547;13675
;9709;9849;10064;11142;11867;12442;13182;13287;13559;13683
;9712;9855;10072;11148;11870;12448;13190;13301;13565;13690
;9715;9859;10080;11154;11878;12458;13197;13311;13578;13699
;9728;9863;10086;11163;11883;12468;13203;13318;13593;13705
;9738;9871;10091;11170;11891;12475;13209;13328;13606;13722
;9747;9881;10096;11175;11895;12480;13213;13335;13615;13727
;9756;9885;10103;11180;11900;12486;13222;13342;13625;13735
;9760;9891;10111;11190;11907;12497;13231;13350;13630;13745
;9766;9896;10116;11198;11916;12506;13240;13359;13638;13758
;9770;9900;10119;11210;11922;12512;13250;13367;13645;13769
;9780;9906;10122;11217;11928;12517;13259;13376;13650;13780
;9798;9918;10134;11229;11941;12522;13266;13391;13656;13789
;9803;9929;10142;11234;11952;12534;13272;13403;13663;13797
;9810;9937;10154;11245;11963;12544;13283;13409;13675;13806
;9818;9947;10162;11254;11973;12550;13289;13419;13692;13819
;9822;9954;10169;11266;11979;12556;13294;13430;13700;13834
;9828;9962;10179;11272;11989;12569;13303;13442;13707;13842
;9835;9972;10190;11284;12000;12579;13316;13450;13718;13850
;9845;9978;10196;11292;12013;12590;13329;13459;13726;13865
;9847;9984;10207;11300;12018;12600;13340;13468;13735;13871
;9858;9991;10213;11306;12025;12612;13347;13481;13743;13881
;9863;10002;10223;11312;12038;12625;13357;13493;13753;13890
;9868;10006;10233;11324;12048;12635;13367;13506;13761;13902
;9875;10014;10241;11334;12053;12644;13380;13516;13772;13915
;9881;10017;10249;11345;12060;12650;13391;13527;13778;13925
;9884;10021;10255;11351;12068;12662;13399;13535;13787;13930
;9893;10028;10257;11359;12071;12669;13406;13547;13797;13938
;9903;10039;10261;11371;12081;12675;13415;13562;13807;13948
;9911;10046;10268;11377;12087;12682;13424;13571;13821;13958
;9916;10051;10272;11382;12096;12688;13431;13578;13831;13965
;9927;10054;10278;11391;12105;12696;13436;13586;13841;13976
;9933;10056;10287;11395;12110;12705;13443;13594;13850;13986
;9936;10059;10289;11399;12119;12714;13452;13600;13863;14002
;9938;10069;10295;11400;12124;12723;13462;13610;13867;14013
;9942;10077;10299;11409;12132;12732;13472;13615;13872;14023
;9954;10086;10306;11418;12142;12743;13485;13622;13881;14031
;9962;10095;10312;11427;12150;12753;13496;13629;13896;14037
;9968;10104;10320;11442;12161;12765;13503;13635;13908;14042
;9978;10116;10327;11449;12169;12777;13513;13641;13914;14050
;9980;10125;10337;11454;12173;12790;13520;13652;13927;14060
;9987;10132;10347;11472;12183;12802;13526;13659;13939;14071
;9992;10144;10356;11479;12190;12815;13537;13665;13948;14080
;10001;10148;10367;11486;12203;12828;13549;13681;13954;14087
;10009;10154;10379;11499;12212;12841;13554;13691;13969;14099
;10015;10161;10384;11511;12218;12856;13563;13699;13977;14105
;10026;10171;10392;11516;12224;12862;13579;13708;13988;14117
;10039;10178;10403;11522;12236;12875;13585;13718;13998;14130
;10048;10186;10409;11532;12246;12886;13599;13724;14007;14141
;10052;10194;10421;11539;12259;12898;13609;13728;14017;14149
;10056;10198;10425;11550;12264;12912;13617;13737;14021;14159
;10065;10205;10430;11558;12272;12918;13630;13745;14025;14167
;10073;10211;10437;11565;12284;12928;13643;13753;14035;14177
;10085;10216;10441;11571;12292;12938;13653;13759;14044;14183
;10094;10226;10448;11574;12296;12944;13663;13770;14047;14195
;10102;10233;10456;11577;12304;12946;13671;13779;14058;14204
;10109;10244;10458;11580;12313;12953;13681;13786;14074;14217
;10117;10248;10463;11583;12324;12956;13690;13797;14085;14226
;10121;10253;10465;11587;12330;12963;13702;13807;14095;14240
;10128;10263;10470;11593;12338;12966;13710;13815;14101;14246
;10139;10269;10477;11607;12350;12972;13718;13826;14109;14259
;10148;10283;10483;11612;12360;12981;13728;13836;14121;14277
;10160;10295;10493;11620;12373;12990;13735;13845;14127;14291
;10166;10305;10502;11627;12383;13001;13743;13856;14134;14302
;10174;10314;10513;11637;12395;13009;13752;13866;14144;14313
;10181;10326;10522;11646;12408;13022;13764;13877;14158;14322
;10187;10334;10532;11654;12414;13031;13773;13881;14172;14328
;10194;10342;10540;11662;12424;13041;13782;13891;14186;14336
;10203;10348;10550;11670;12437;13051;13789;13896;14195;14348
;10208;10354;10557;11674;12447;13066;13802;13905;14209;14359
;10212;10357;10568;11684;12462;13075;13813;13920;14222;14370
;10219;10370;10580;11691;12469;13082;13824;13927;14225;14379
;10227;10381;10589;11697;12473;13092;13834;13937;14239;14390
;10230;10383;10599;11705;12482;13103;13843;13947;14250;14401
;10235;10386;10605;11709;12489;13113;13860;13959;14262;14410
;10243;10391;10613;11715;12491;13119;13874;13970;14270;14421
;10250;10397;10619;11722;12504;13129;13887;13980;14276;14437
;10254;10399;10626;11727;12509;13137;13896;13991;14287;14450
;10262;10405;10633;11732;12512;13144;13905;13998;14297;14462
;10268;10412;10639;11740;12518;13152;13916;14008;14309;14469
;10271;10417;10646;11748;12523;13157;13922;14018;14318;14482
;10278;10423;10651;11752;12532;13166;13924;14023;14325;14489
;10284;10429;10655;11764;12535;13172;13935;14027;14336;14501
;10291;10434;10660;11768;12539;13179;13941;14040;14344;14509
;10304;10444;10668;11777;12548;13191;13949;14050;14352;14517
;10312;10454;10676;11786;12564;13196;13957;14056;14362;14530
;10323;10463;10688;11795;12570;13201;13964;14072;14370;14541
;10332;10473;10700;11804;12579;13208;13980;14086;14381;14552
;10340;10483;10708;11817;12592;13219;13991;14096;14391;14560
;10348;10494;10721;11831;12603;13227;13998;14103;14400;14571
;10357;10501;10728;11840;12612;13242;14004;14108;14407;14583
;10370;10512;10734;11849;12622;13259;14014;14115;14414;14596
;10376;10520;10743;11859;12631;13271;14022;14128;14432;14607
;10384;10526;10753;11862;12645;13278;14030;14140;14441;14618
;10390;10539;10761;11868;12649;13284;14041;14147;14447;14629
;10395;10545;10771;11873;12660;13296;14049;14161;14461;14639
;10404;10547;10773;11887;12669;13304;14064;14172;14471;14645
;10411;10554;10781;11893;12678;13311;14072;14184;14477;14660
;10423;10558;10788;11899;12685;13322;14086;14196;14488;14667
;10430;10561;10795;11904;12695;13333;14096;14211;14494;14675
;10435;10566;10799;11913;12701;13341;14102;14221;14498;14692
;10441;10575;10810;11918;12708;13347;14111;14226;14512;14699
;10450;10582;10819;11924;12711;13355;14124;14236;14520;14711
;10461;10585;10821;11928;12719;13364;14132;14247;14535;14718
;10468;10593;10829;11933;12728;13371;14140;14256;14545;14728
;10476;10594;10835;11938;12732;13378;14151;14269;14554;14736
;10481;10599;10842;11946;12734;13386;14157;14275;14564;14747
;10488;10607;10854;11950;12737;13395;14164;14290;14571;14758
;10500;10619;10863;11961;12746;13405;14174;14300;14581;14771
;10509;10630;10870;11973;12758;13417;14186;14305;14591;14779
;10519;10639;10885;11984;12763;13423;14195;14322;14600;14796
;10521;10655;10895;11990;12775;13429;14202;14334;14609;14805
;10529;10661;10911;11997;12787;13438;14211;14345;14618;14818
;10539;10666;10919;12010;12796;13446;14221;14355;14631;14827
;10550;10675;10927;12018;12805;13457;14240;14360;14642;14838
;10560;10679;10935;12025;12814;13463;14249;14373;14652;14844
;10569;10690;10944;12032;12826;13473;14265;14383;14659;14858
;10577;10698;10953;12045;12833;13481;14269;14393;14669;14870
;10582;10706;10960;12057;12844;13489;14277;14404;14677;14879
;10589;10712;10965;12066;12854;13500;14290;14419;14685;14889
;10599;10719;10970;12070;12866;13510;14298;14431;14694;14905
;10608;10727;10976;12075;12873;13522;14306;14438;14702;14914
;10613;10739;10985;12089;12879;13532;14311;14444;14710;14922
;10620;10744;10991;12096;12887;13539;14326;14453;14722;14931
;10629;10749;10998;12100;12899;13551;14336;14462;14731;14945
;10635;10757;11004;12106;12911;13563;14346;14472;14739;14951
;10641;10763;11011;12108;12917;13573;14351;14487;14749;14961
;10644;10770;11014;12112;12921;13583;14358;14495;14759;14974
;10653;10778;11019;12117;12928;13593;14370;14509;14769;14986
;10661;10780;11021;12126;12933;13600;14379;14516;14776;14995
;10673;10787;11029;12130;12938;13609;14387;14524;14789;15007
;10686;10794;11030;12133;12942;13619;14393;14537;14793;15018
;10696;10807;11042;12146;12956;13630;14409;14541;14802;15028
;10700;10813;11055;12157;12964;13643;14421;14547;14809;15036
;10709;10819;11067;12160;12976;13650;14428;14556;14818;15048
;10712;10827;11071;12172;12985;13655;14439;14564;14834;15059
;10720;10836;11076;12179;12996;13660;14452;14575;14844;15068
;10729;10848;11082;12188;13003;13665;14466;14581;14855;15081
;10737;10859;11088;12202;13009;13671;14476;14591;14864;15091
;10742;10867;11096;12208;13021;13680;14487;14602;14871;15094
;10755;10874;11104;12216;13030;13695;14501;14613;14881;15103
;10764;10882;11112;12225;13044;13704;14512;14624;14893;15108
;10771;10893;11119;12235;13051;13714;14519;14637;14898;15117
;10781;10899;11131;12238;13059;13722;14529;14651;14907;15128
;10785;10906;11138;12244;13060;13735;14535;14660;14916;15138
;10794;10914;11141;12254;13069;13742;14551;14671;14928;15147
;10800;10921;11147;12260;13077;13750;14564;14682;14938;15157
;10813;10929;11152;12270;13081;13760;14573;14687;14946;15170
;10821;10935;11157;12282;13088;13772;14581;14692;14951;15173
;10827;10941;11164;12287;13099;13780;14594;14700;14965;15184
;10835;10944;11169;12294;13108;13790;14603;14710;14977;15195
;10843;10948;11175;12303;13119;13795;14614;14720;14985;15203
;10846;10954;11179;12306;13127;13799;14620;14734;14989;15219
;10855;10959;11185;12309;13135;13808;14624;14745;14995;15227
;10863;10964;11189;12313;13140;13814;14637;14756;15006;15238
;10878;10966;11192;12318;13144;13822;14646;14765;15014;15252
;10888;10984;11201;12332;13150;13830;14656;14772;15025;15264
;10901;10995;11213;12339;13155;13842;14665;14781;15035;15273
;10910;11008;11221;12349;13166;13856;14670;14790;15046;15279
;10925;11020;11230;12354;13175;13866;14679;14801;15054;15285
;10932;11029;11239;12364;13185;13877;14689;14806;15066;15294
;10943;11036;11247;12373;13197;13889;14699;14817;15074;15302
;10950;11040;11251;12381;13210;13899;14708;14826;15080;15312
;10963;11049;11264;12392;13219;13909;14723;14834;15085;15321
;10974;11056;11270;12403;13224;13920;14729;14839;15098;15332
;10981;11066;11277;12417;13233;13929;14739;14848;15114;15341
;10988;11071;11287;12425;13240;13936;14745;14856;15126;15349
;10996;11075;11299;12430;13248;13944;14760;14866;15133;15363
;11003;11080;11308;12438;13259;13960;14775;14877;15150;15370
;11014;11085;11310;12441;13268;13970;14787;14885;15158;15380
;11023;11093;11314;12444;13276;13976;14799;14899;15168;15388
;11029;11101;11327;12448;13281;13985;14807;14912;15178;15395
;11035;11108;11335;12453;13295;13996;14814;14917;15188;15404
;11043;11115;11343;12458;13303;14008;14824;14929;15199;15415
;11048;11119;11346;12464;13314;14017;14834;14937;15209;15426
;11056;11122;11354;12471;13317;14023;14844;14944;15222;15438
;11068;11127;11360;12478;13325;14030;14848;14951;15235;15447
;11078;11135;11363;12482;13327;14042;14854;14963;15253;15457
;11084;11138;11368;12487;13333;14050;14860;14969;15262;15468
;11096;11142;11374;12496;13340;14056;14870;14978;15270;15476
;11106;11149;11385;12504;13352;14061;14882;14993;15285;15483
;11114;11164;11393;12513;13364;14069;14893;15008;15294;15494
;11124;11176;11406;12518;13374;14075;14904;15020;15308;15505
;11131;11184;11419;12525;13385;14086;14911;15033;15313;15517
;11139;11191;11432;12537;13396;14100;14920;15045;15320;15523
;11146;11201;11441;12550;13407;14106;14929;15053;15329;15529
;11152;11210;11456;12557;13419;14114;14940;15059;15342;15546
;11159;11218;11469;12564;13427;14122;14948;15064;15348;15563
;11170;11223;11477;12573;13443;14124;14956;15075;15357;15572
;11175;11235;11485;12583;13453;14130;14967;15088;15367;15583
;11182;11241;11495;12593;13458;14142;14977;15096;15378;15593
;11187;11243;11502;12602;13467;14154;14988;15105;15392;15603
;11193;11249;11509;12609;13474;14168;15000;15117;15400;15619
;11199;11255;11514;12623;13480;14175;15009;15122;15405;15634
;11204;11264;11518;12630;13487;14188;15017;15132;15414;15646
;11214;11270;11524;12639;13491;14196;15030;15137;15425;15659
;11218;11276;11531;12648;13500;14210;15036;15149;15435;15669
;11224;11279;11534;12652;13506;14224;15045;15160;15444;15682
;11231;11287;11538;12655;13517;14235;15053;15168;15455;15689
;11240;11295;11542;12661;13519;14246;15057;15182;15467;15701
;11249;11297;11552;12670;13527;14258;15063;15190;15484;15713
;11252;11299;11556;12678;13532;14265;15070;15207;15489;15719
;11260;11306;11567;12682;13534;14274;15078;15216;15490;15736
;11265;11313;11569;12689;13543;14281;15086;15226;15497;15743
;11278;11318;11579;12695;13552;14295;15092;15234;15512;15754
;11288;11330;11585;12700;13565;14313;15103;15242;15527;15764
;11294;11340;11591;12710;13573;14324;15117;15251;15532;15770
;11298;11356;11603;12718;13581;14335;15126;15267;15544;15781
;11309;11368;11608;12733;13594;14348;15134;15275;15563;15792
;11317;11375;11616;12741;13596;14358;15144;15280;15571;15802
;11324;11383;11627;12747;13603;14365;15152;15296;15582;15812
;11337;11389;11636;12753;13616;14375;15166;15304;15587;15821
;11344;11400;11643;12765;13628;14385;15176;15318;15596;15824
;11352;11409;11651;12774;13637;14392;15187;15333;15606;15833
;11360;11416;11658;12782;13654;14399;15195;15347;15612;15848
;11365;11423;11665;12791;13661;14411;15201;15351;15625;15853
;11372;11428;11669;12797;13669;14416;15204;15360;15636;15857
;11380;11441;11674;12808;13679;14422;15209;15370;15646;15865
;11389;11450;11681;12816;13689;14430;15215;15377;15656;15872
;11393;11460;11690;12823;13700;14442;15226;15383;15668;15882
;11401;11463;11701;12830;13707;14448;15233;15390;15676;15890
;11409;11468;11706;12837;13714;14452;15240;15410;15687;15900
;11415;11475;11712;12842;13718;14460;15250;15420;15696;15907
;11422;11481;11715;12851;13725;14464;15257;15435;15707;15920
;11426;11486;11719;12857;13731;14470;15270;15443;15722;15931
;11435;11493;11724;12868;13740;14475;15280;15452;15730;15943
;11448;11497;11727;12875;13747;14484;15290;15462;15739;15952
;11453;11502;11734;12881;13750;14487;15296;15472;15748;15962
;11469;11512;11745;12894;13764;14501;15304;15477;15753;15976
;11476;11520;11754;12901;13775;14509;15315;15485;15758;15986
;11485;11529;11763;12913;13786;14519;15327;15493;15770;15996
;11500;11541;11775;12918;13800;14528;15338;15507;15774;16001
;11503;11554;11789;12932;13816;14543;15349;15520;15786;16012
;11511;11560;11799;12936;13823;14552;15363;15531;15798;16024
;11517;11571;11803;12948;13830;14562;15374;15545;15814;16035
;11529;11579;11817;12959;13843;14572;15385;15551;15820;16046
;11537;11589;11826;12970;13849;14580;15391;15559;15826;16057
;11547;11598;11835;12980;13855;14587;15403;15571;15832;16068
;11552;11608;11845;12989;13870;14596;15420;15579;15841;16078
;11557;11612;11853;12996;13879;14604;15426;15591;15850;16088
;11564;11617;11863;13003;13892;14616;15434;15603;15857;16095
;11573;11625;11869;13009;13897;14633;15444;15612;15869;16111
;11584;11638;11878;13014;13907;14644;15452;15620;15877;16122
;11594;11647;11887;13025;13920;14654;15464;15629;15890;16130
;11602;11652;11893;13031;13928;14664;15470;15636;15905;16139
;11606;11657;11901;13038;13935;14677;15480;15643;15917;16152
;11613;11661;11904;13045;13943;14687;15488;15650;15932;16159
;11623;11667;11915;13052;13950;14694;15495;15661;15939;16167
;11631;11673;11919;13058;13959;14699;15510;15671;15943;16175
;11635;11679;11922;13069;13963;14705;15515;15677;15953;16183
;11643;11685;11927;13074;13966;14714;15522;15687;15966;16195
;11647;11688;11932;13079;13970;14719;15531;15692;15973;16200
;11656;11698;11940;13093;13979;14732;15537;15702;15986;16209
;11667;11702;11945;13101;13992;14747;15546;15706;15994;16220
;11678;11713;11960;13107;14002;14752;15555;15714;15999;16232
;11691;11724;11970;13115;14009;14764;15567;15728;16004;16244
;11700;11735;11981;13126;14022;14771;15578;15741;16019;16251
;11705;11742;11994;13135;14031;14778;15591;15750;16027;16262
;11711;11749;12010;13145;14037;14789;15600;15755;16034;16269
;11723;11760;12019;13150;14049;14792;15607;15761;16042;16275
;11733;11772;12025;13161;14063;14798;15613;15771;16049;16288
;11739;11776;12026;13168;14075;14808;15621;15782;16060;16295
;11750;11785;12030;13179;14086;14821;15630;15797;16075;16306
;11760;11797;12040;13189;14099;14833;15640;15805;16085;16316
;11767;11807;12045;13199;14108;14843;15648;15817;16096;16327
;11775;11813;12053;13212;14113;14848;15661;15823;16109;16336
;11785;11818;12057;13218;14123;14853;15666;15836;16117;16350
;11792;11823;12061;13222;14128;14857;15675;15844;16127;16356
;11803;11829;12067;13225;14131;14868;15688;15851;16135;16361
;11811;11834;12072;13233;14137;14874;15700;15865;16150;16373
;11819;11839;12076;13235;14146;14880;15706;15879;16162;16383
;11825;11847;12080;13244;14148;14888;15715;15889;16173;16395
;11842;11849;12085;13255;14150;14897;15722;15898;16183;16405
;11850;11858;12091;13261;14153;14904;15732;15908;16195;16415
;11853;11860;12098;13269;14162;14916;15739;15914;16207;16427
;11858;11863;12104;13270;14168;14922;15749;15921;16218;16433
;11864;11869;12116;13284;14182;14932;15757;15930;16231;16447
;11873;11877;12127;13298;14188;14942;15767;15935;16244;16461
;11885;11891;12138;13305;14199;14955;15778;15939;16258;16468
;11894;11896;12146;13312;14208;14960;15789;15944;16270;16479
;11903;11906;12158;13323;14218;14971;15798;15954;16280;16488
;11913;11919;12169;13333;14227;14982;15810;15965;16290;16500
;11921;11929;12177;13342;14237;14990;15817;15973;16299;16508
;11927;11942;12187;13350;14246;14999;15829;15986;16310;16519
;11931;11952;12195;13354;14259;15010;15839;15998;16322;16530
;11943;11959;12199;13365;14269;15018;15849;16010;16332;16538
;11950;11966;12203;13376;14278;15030;15859;16018;16345;16552
;11962;11975;12213;13386;14290;15038;15867;16031;16358;16569
;11967;11986;12221;13391;14300;15051;15875;16041;16364;16581
;11971;11993;12230;13398;14311;15057;15886;16049;16373;16586
;11982;12002;12237;13405;14325;15070;15895;16058;16380;16594
;11986;12007;12243;13413;14328;15077;15902;16065;16388;16605
;11993;12012;12249;13417;14331;15085;15913;16077;16393;16623
;12001;12018;12258;13423;14335;15091;15930;16085;16400;16634
;12009;12021;12265;13428;14339;15094;15941;16097;16409;16641
;12017;12023;12271;13436;14343;15100;15948;16106;16417;16649
;12021;12026;12277;13444;14347;15108;15953;16115;16424;16667
;12028;12028;12285;13450;14354;15116;15962;16123;16433;16682
;12041;12031;12291;13456;14361;15124;15976;16134;16444;16689
;12046;12037;12293;13461;14367;15130;15981;16139;16451;16698
;12054;12043;12301;13471;14380;15142;15985;16148;16458;16709
;12065;12051;12317;13478;14388;15150;16001;16151;16466;16719
;12077;12057;12326;13485;14396;15155;16011;16155;16474;16727
;12086;12065;12333;13496;14406;15161;16022;16167;16486;16740
;12096;12073;12342;13507;14414;15171;16035;16177;16501;16753
;12105;12081;12351;13519;14425;15182;16048;16184;16512;16762
;12116;12089;12361;13535;14434;15194;16060;16194;16519;16773
;12121;12099;12370;13540;14448;15204;16067;16203;16532;16785
;12128;12105;12377;13550;14458;15217;16078;16210;16543;16799
;12135;12112;12382;13558;14471;15227;16087;16215;16551;16808
;12138;12120;12389;13565;14476;15235;16097;16232;16559;16813
;12148;12126;12397;13570;14490;15242;16103;16243;16566;16821
;12153;12133;12405;13581;14495;15252;16111;16252;16572;16830
;12159;12141;12411;13586;14507;15268;16121;16260;16587;16839
;12165;12145;12416;13594;14521;15278;16133;16266;16598;16850
;12174;12151;12423;13601;14527;15287;16140;16275;16610;16862
;12187;12160;12426;13607;14534;15298;16147;16281;16617;16870
;12192;12165;12432;13612;14538;15306;16158;16293;16629;16885
;12200;12172;12437;13616;14543;15316;16171;16303;16637;16889
;12207;12176;12441;13628;14551;15325;16185;16312;16646;16897
;12219;12181;12445;13633;14557;15334;16191;16323;16653;16908
;12229;12190;12446;13636;14563;15342;16198;16331;16666;16917
;12238;12194;12450;13644;14567;15348;16207;16339;16676;16925
;12246;12195;12455;13653;14570;15358;16216;16347;16685;16939
;12257;12205;12464;13662;14579;15369;16223;16356;16697;16950
;12264;12210;12477;13674;14593;15372;16231;16370;16708;16956
;12276;12220;12487;13679;14603;15378;16243;16386;16720;16966
;12286;12233;12496;13688;14613;15396;16254;16399;16733;16978
;12294;12242;12504;13695;14625;15407;16256;16410;16739;16990
;12298;12256;12515;13709;14641;15416;16266;16417;16745;16995
;12308;12264;12522;13718;14656;15426;16278;16431;16753;17010
;12317;12269;12528;13727;14667;15436;16288;16444;16761;17014
;12325;12286;12533;13736;14669;15447;16299;16457;16772;17027
;12330;12298;12542;13750;14675;15468;16307;16468;16781;17041
;12336;12306;12551;13759;14684;15477;16319;16478;16791;17052
;12343;12314;12557;13764;14695;15481;16328;16494;16801;17060
;12348;12319;12566;13772;14705;15493;16336;16503;16810;17069
;12352;12325;12575;13780;14714;15499;16348;16512;16824;17077
;12361;12334;12582;13788;14723;15506;16359;16518;16834;17084
;12373;12341;12586;13791;14727;15512;16371;16533;16847;17094
;12378;12345;12591;13802;14731;15523;16379;16544;16861;17101
;12388;12349;12597;13807;14742;15529;16390;16555;16876;17114
;12400;12357;12599;13813;14750;15537;16408;16560;16887;17125
;12409;12364;12602;13821;14753;15547;16423;16566;16888;17137
;12421;12377;12609;13826;14760;15555;16431;16573;16895;17146
;12433;12382;12612;13828;14765;15561;16439;16585;16907;17158
;12441;12386;12615;13832;14772;15569;16443;16596;16919;17168
;12449;12391;12622;13841;14778;15574;16450;16606;16927;17174
;12461;12402;12632;13854;14786;15583;16461;16616;16932;17181
;12468;12410;12640;13861;14795;15594;16471;16623;16946;17190
;12478;12424;12655;13870;14804;15606;16479;16632;16960;17197
;12487;12430;12670;13873;14815;15615;16493;16646;16970;17203
;12494;12439;12675;13883;14822;15626;16503;16653;16977;17217
;12501;12453;12688;13897;14831;15634;16511;16659;16986;17229
;12511;12462;12694;13912;14842;15644;16527;16666;16995;17240
;12518;12474;12704;13924;14853;15655;16539;16675;17005;17244
;12527;12484;12712;13935;14861;15662;16549;16686;17018;17249
;12536;12490;12723;13942;14870;15669;16564;16696;17028;17259
;12543;12497;12730;13954;14878;15674;16574;16706;17041;17265
;12548;12506;12735;13963;14888;15683;16585;16719;17053;17274
;12553;12512;12744;13967;14898;15695;16589;16725;17063;17284
;12558;12517;12750;13980;14910;15706;16601;16739;17075;17294
;12564;12525;12753;13987;14920;15715;16608;16750;17083;17303
;12573;12532;12759;13994;14929;15720;16619;16762;17089;17312
;12586;12541;12769;14002;14938;15731;16631;16769;17103;17321
;12600;12551;12773;14012;14946;15736;16637;16783;17117;17331
;12611;12555;12782;14017;14950;15742;16644;16802;17130;17343
;12616;12561;12793;14023;14961;15751;16654;16809;17139;17354
;12619;12567;12798;14036;14964;15759;16663;16816;17149;17358
;12628;12573;12804;14040;14974;15764;16667;16822;17159;17366
;12633;12582;12814;14043;14983;15771;16671;16827;17169;17377
;12641;12584;12823;14052;14989;15779;16677;16837;17176;17393
;12653;12594;12829;14061;15000;15791;16682;16852;17190;17401
;12667;12609;12840;14075;15006;15802;16694;16860;17204;17412
;12676;12618;12848;14083;15017;15812;16704;16866;17214;17425
;12683;12626;12855;14095;15029;15823;16714;16877;17222;17436
;12687;12636;12863;14099;15042;15834;16728;16891;17238;17447
;12696;12644;12875;14106;15054;15839;16743;16900;17246;17455
;12707;12654;12885;14113;15065;15847;16754;16917;17256;17460
;12712;12659;12894;14122;15077;15855;16766;16931;17268;17471
;12720;12673;12905;14129;15089;15865;16776;16941;17277;17482
;12733;12678;12914;14138;15097;15876;16787;16952;17286;17492
;12743;12683;12924;14143;15107;15893;16797;16963;17295;17503
;12750;12693;12931;14152;15115;15903;16805;16978;17308;17519
;12755;12701;12937;14167;15124;15915;16812;16991;17322;17525
;12763;12706;12942;14177;15129;15919;16821;16998;17331;17538
;12774;12710;12947;14185;15141;15930;16835;17007;17341;17550
;12779;12716;12953;14191;15149;15947;16847;17019;17354;17556
;12784;12723;12959;14203;15156;15953;16857;17029;17364;17564
;12790;12730;12964;14214;15162;15963;16867;17042;17370;17571
;12796;12743;12967;14219;15168;15972;16873;17049;17380;17578
;12805;12748;12970;14227;15170;15985;16879;17052;17386;17585
;12814;12756;12973;14232;15175;15989;16888;17060;17399;17591
;12820;12764;12978;14238;15182;15997;16895;17071;17413;17600
;12826;12769;12980;14241;15189;16008;16906;17083;17420;17612
;12832;12771;12984;14242;15199;16014;16909;17093;17429;17625
;12843;12781;12998;14249;15210;16022;16916;17108;17444;17629
;12856;12790;13010;14257;15217;16031;16922;17119;17451;17636
;12865;12799;13017;14272;15229;16038;16931;17132;17464;17648
;12871;12808;13025;14281;15239;16049;16941;17146;17469;17659
;12876;12819;13036;14289;15250;16059;16959;17158;17476;17669
;12882;12831;13042;14295;15262;16066;16969;17167;17491;17677
;12889;12843;13051;14304;15272;16075;16977;17176;17503;17688
;12897;12848;13066;14318;15285;16085;16993;17185;17511;17694
;12903;12853;13075;14326;15292;16096;16999;17199;17521;17705
;12907;12860;13081;14338;15306;16101;17009;17208;17528;17713
;12916;12865;13086;14342;15313;16109;17020;17219;17541;17725
;12923;12872;13093;14348;15323;16120;17023;17231;17553;17737
;12934;12877;13103;14359;15334;16130;17033;17241;17558;17752
;12938;12882;13107;14365;15341;16142;17043;17252;17563;17760
;12944;12888;13114;14372;15349;16146;17058;17261;17573;17768
;12953;12893;13118;14379;15362;16157;17064;17272;17580;17776
;12960;12899;13127;14392;15370;16164;17067;17283;17586;17790
;12966;12904;13133;14398;15379;16172;17078;17295;17594;17800
;12970;12908;13142;14408;15389;16180;17084;17302;17605;17815
;12980;12908;13147;14413;15394;16185;17093;17310;17613;17826
;12990;12916;13151;14418;15401;16192;17099;17318;17621;17837
;12991;12922;13157;14423;15405;16201;17108;17332;17629;17849
;12996;12925;13161;14426;15408;16207;17115;17341;17643;17855
;12998;12932;13165;14432;15416;16214;17128;17350;17650;17865
;13009;12941;13170;14439;15425;16224;17144;17360;17664;17874
;13018;12949;13178;14447;15432;16241;17151;17368;17671;17881
;13028;12959;13191;14460;15439;16251;17161;17381;17689;17892
;13039;12970;13201;14472;15445;16258;17170;17392;17703;17901
;13045;12978;13209;14483;15454;16264;17180;17407;17713;17906
;13062;12986;13217;14492;15466;16272;17184;17419;17721;17915
;13070;12995;13222;14504;15472;16283;17193;17424;17732;17921
;13075;13004;13228;14509;15482;16292;17204;17441;17742;17931
;13084;13015;13234;14514;15491;16305;17214;17451;17754;17937
;13098;13027;13241;14523;15495;16314;17228;17459;17763;17941
;13107;13035;13249;14533;15506;16325;17237;17471;17776;17952
;13117;13040;13255;14539;15518;16335;17249;17484;17781;17963
;13124;13047;13264;14547;15525;16339;17265;17495;17785;17971
