"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"importances_sweep"
"12/14/2021 15:15:36:009 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","N-HUMATS","experiential-importance-parameter","values-importance-parameter","min_attraction_dif","initialization","repulsion_dif","stop-at-day-hundred?","dilemma_threshold","adhere-to-rule-effect","extra_exp_satisfaction_per_hour","inquiry-opinion-change","break-the-rule-effect","parametrize-importances?","social-influence-per-tick","repulsion?","no_contact_accept_probability","max_attraction_dif","values_satisfaction_opinion_contribution","inquiry_probability","make_contact_probability","allowed_contacts_per_day","[step]","average_contacts_per_day_per_humat","average_dilemmas_per_day_per_humat","average_opinion_sd_over_time","average_opinion_mean_over_time"
"276","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6685858585858586","0.27161616161616164","19.726788612411966","39.97939393939394"
"277","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6484848484848484","0.23616161616161616","18.846890096681864","42.17848484848485"
"278","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6906060606060607","0.29727272727272724","20.161070567736914","40.31959595959596"
"280","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5975757575757574","0.2823232323232323","20.55616001066482","43.68575757575757"
"279","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.641010101010101","0.26464646464646463","19.66114314551436","42.115454545454554"
"282","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.87989898989899","0.18727272727272726","17.491747297839712","54.54040404040405"
"281","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9431313131313133","0.24555555555555558","18.2884124333046","51.62020202020199"
"286","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8917171717171717","0.17555555555555558","17.709202989318953","57.59515151515151"
"283","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0023232323232323","0.2292929292929293","17.67172201817384","49.755959595959595"
"284","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.952929292929293","0.22545454545454546","17.486088301261727","47.79939393939392"
"285","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9787878787878788","0.1896969696969697","19.791863891144363","52.7539393939394"
"287","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9814141414141415","0.2223232323232323","16.85000098187582","51.3252525252525"
"288","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9786868686868686","0.17363636363636364","18.36435616277889","52.998282828282825"
"289","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9246464646464647","0.18333333333333332","18.112626823418505","55.44242424242425"
"290","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.932929292929293","0.2494949494949495","17.98118385600439","49.720707070707064"
"291","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1916161616161616","0.23434343434343435","19.28970309033878","61.533333333333346"
"292","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1842424242424245","0.25515151515151513","17.498880471753456","57.704545454545446"
"293","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.147979797979798","0.21494949494949495","17.329415147320983","61.01090909090909"
"294","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1804040404040403","0.1701010101010101","16.299361438393497","61.86323232323234"
"295","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.234040404040404","0.19818181818181815","17.10911206320832","58.88979797979797"
"296","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1977777777777776","0.16484848484848486","17.965625596935983","58.02666666666667"
"298","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1801010101010103","0.21646464646464647","16.953455528250814","57.45949494949497"
"297","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.226262626262626","0.28060606060606064","18.536333755086982","60.64929292929293"
"301","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.748181818181818","0.19505050505050506","17.544966706651287","38.022525252525256"
"302","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7023232323232325","0.20424242424242425","18.782708125077907","42.26535353535355"
"300","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.152929292929293","0.2409090909090909","16.44062265708766","57.617373737373725"
"299","100","0.2","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.19010101010101","0.18151515151515152","17.0597235493181","56.572020202020184"
"303","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5705050505050506","0.2197979797979798","19.042986809825038","42.81494949494949"
"304","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.618989898989899","0.19464646464646462","21.4565392903238","45.45161616161617"
"305","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.664848484848485","0.19252525252525252","20.226157755322685","41.363131313131305"
"306","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.666161616161616","0.20282828282828283","17.95451461976737","44.28030303030301"
"307","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.587171717171717","0.17202020202020202","18.744886296303008","49.41161616161615"
"309","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5626262626262628","0.18656565656565657","20.698200775797773","42.310808080808066"
"308","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6515151515151516","0.25282828282828285","20.3846530981941","41.733737373737384"
"310","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6568686868686868","0.20606060606060606","21.990774845835517","42.92959595959596"
"311","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8417171717171719","0.1987878787878788","17.88086583313714","54.23828282828285"
"313","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.008989898989899","0.15828282828282828","19.247638640536348","47.54121212121211"
"312","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9383838383838383","0.16292929292929295","19.556676075486912","50.741818181818196"
"314","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9615151515151517","0.18939393939393936","16.53354990658252","47.21777777777779"
"315","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8713131313131313","0.11070707070707071","20.1882887293292","57.50888888888891"
"316","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9023232323232324","0.15808080808080807","20.059938155770524","56.846767676767676"
"317","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9307070707070708","0.15","18.93825062491977","54.30828282828282"
"318","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.903737373737374","0.18575757575757573","19.29374630181228","49.11414141414142"
"319","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8564646464646464","0.19757575757575757","18.20942801848788","53.151717171717166"
"320","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9262626262626261","0.14959595959595962","19.714653505756868","52.45424242424243"
"321","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.206363636363636","0.23151515151515153","18.29091865927729","57.19454545454544"
"322","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1930303030303033","0.1101010101010101","17.69660354943296","57.194040404040386"
"323","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1912121212121214","0.09676767676767677","18.793331974581424","61.965959595959596"
"324","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1897979797979796","0.1593939393939394","19.039696138131884","57.286565656565664"
"325","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1923232323232322","0.14555555555555555","19.768981107737847","58.23686868686868"
"326","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2215151515151517","0.19454545454545452","16.84084597936328","61.01191919191918"
"327","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2114141414141413","0.1796969696969697","15.872797144915012","60.09737373737375"
"328","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.222828282828283","0.1780808080808081","17.61710679341073","57.49565656565653"
"331","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5875757575757574","0.178989898989899","18.870197740337183","42.24252525252523"
"332","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5173737373737373","0.1919191919191919","19.976414608912116","42.33101010101011"
"329","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2064646464646462","0.12111111111111111","17.713721418538753","60.86020202020203"
"330","100","0.2","0.8","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1317171717171717","0.16292929292929295","18.4792933300241","62.21444444444444"
"333","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6265656565656565","0.15353535353535352","18.021005184476834","38.869393939393944"
"334","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6225252525252527","0.1276767676767677","19.024893530867033","43.86666666666669"
"336","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.543838383838384","0.1714141414141414","21.164320336162152","46.30979797979799"
"335","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5732323232323233","0.12","17.551068063748176","42.36161616161619"
"338","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.582929292929293","0.16989898989898988","19.319401206786257","41.59797979797979"
"337","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.668080808080808","0.16545454545454547","20.328823388419757","41.8710101010101"
"339","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6104040404040405","0.13393939393939394","20.301532347802812","43.18222222222222"
"340","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5858585858585856","0.18565656565656563","19.66627064064164","41.59373737373738"
"341","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9863636363636363","0.11191919191919192","18.28983344717936","49.723838383838384"
"343","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8507070707070707","0.12565656565656566","15.990193661923067","53.54171717171719"
"342","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9616161616161616","0.1593939393939394","15.975305890449773","47.839494949494934"
"345","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.997979797979798","0.11161616161616161","17.595688513683182","46.32090909090908"
"344","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9090909090909092","0.11232323232323232","18.3928086833521","51.754646464646456"
"347","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.92","0.14494949494949494","20.342869800933308","48.41404040404039"
"346","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8995959595959595","0.10727272727272727","19.79312216711827","53.143737373737366"
"349","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.932929292929293","0.11929292929292928","16.764125295330665","51.40424242424242"
"348","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.91","0.14383838383838385","18.67862129135876","52.17989898989902"
"350","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8611111111111112","0.15212121212121213","18.059482982449254","53.831313131313124"
"351","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1995959595959595","0.09565656565656566","17.249606093908806","60.979696969696974"
"352","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.187171717171717","0.1481818181818182","18.919731332471105","52.51515151515152"
"353","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1726262626262627","0.11919191919191918","17.130902493576837","59.5319191919192"
"354","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2027272727272726","0.14212121212121212","16.4053383800452","63.515858585858595"
"355","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2027272727272726","0.0883838383838384","15.753766548337689","61.41989898989897"
"356","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2102020202020203","0.1005050505050505","16.569540834741137","62.248484848484864"
"357","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1623232323232324","0.108989898989899","15.901163883088518","59.0028282828283"
"361","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6581818181818182","0.32","19.797795631180968","41.04090909090909"
"362","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.737070707070707","0.3596969696969697","18.00115133247464","41.03353535353536"
"358","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1795959595959595","0.08535353535353535","17.139028195285665","60.30515151515152"
"359","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.167272727272727","0.09727272727272726","15.730299161092843","62.12222222222219"
"360","100","0.2","1","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1535353535353536","0.15747474747474746","17.955794548594564","61.850707070707074"
"363","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6943434343434345","0.38272727272727275","17.417162114938293","38.31343434343434"
"364","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6409090909090909","0.37333333333333335","16.607057781481558","39.33979797979799"
"365","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7004040404040404","0.33090909090909093","17.179123298106642","40.105858585858584"
"366","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6266666666666665","0.40404040404040403","18.753272660186287","42.171515151515145"
"367","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6712121212121211","0.35909090909090907","16.918820071570593","45.495454545454535"
"369","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6474747474747473","0.38292929292929295","18.708531898558455","43.28161616161616"
"368","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7546464646464648","0.3483838383838384","17.514443469924217","37.4261616161616"
"370","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7133333333333334","0.40929292929292926","18.77418358953365","39.28090909090909"
"371","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9478787878787878","0.33101010101010103","17.23658756291526","52.94808080808083"
"372","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.956161616161616","0.3622222222222222","18.599497868671136","49.83020202020201"
"375","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9434343434343435","0.39505050505050504","16.925687543696828","50.328585858585875"
"373","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.008989898989899","0.392020202020202","16.67652253808326","47.741414141414126"
"376","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9669696969696968","0.32919191919191915","18.863366862370302","50.91727272727273"
"374","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0157575757575756","0.3064646464646465","16.520998735434958","49.541414141414144"
"377","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9073737373737374","0.3974747474747475","17.014333133814308","49.43505050505049"
"378","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9787878787878788","0.3898989898989899","16.971393117185254","53.45070707070707"
"379","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.958080808080808","0.37222222222222223","17.75343057021736","50.101818181818174"
"380","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9617171717171717","0.3107070707070707","14.13212501027077","54.023939393939386"
"381","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1954545454545453","0.362020202020202","15.093075682219473","59.122929292929314"
"382","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.206868686868687","0.2680808080808081","17.366591248178405","61.351515151515144"
"384","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2026262626262625","0.37282828282828284","15.888250696765844","57.98414141414143"
"383","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.240707070707071","0.3750505050505051","16.199919222404777","57.27575757575757"
"386","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.209090909090909","0.31646464646464645","17.284342487399282","59.69020202020202"
"385","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.175858585858586","0.4803030303030303","17.21446996988787","57.31545454545454"
"388","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.235151515151515","0.4014141414141414","17.169677410572348","60.277878787878784"
"387","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2215151515151517","0.3645454545454545","16.787155566852373","56.650606060606066"
"389","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.202929292929293","0.37252525252525254","18.676250769819976","54.93101010101011"
"391","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7464646464646463","0.3302020202020202","19.205856139460955","39.67858585858587"
"390","100","0.4","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.166969696969697","0.30575757575757573","18.315603019132112","59.73787878787878"
"392","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.715252525252525","0.25717171717171716","19.38302578066001","43.081818181818164"
"393","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7023232323232325","0.3426262626262626","18.085692550631148","41.161212121212124"
"394","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6991919191919191","0.2809090909090909","17.02169489298136","37.394646464646456"
"395","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.704747474747475","0.3485858585858586","19.393582527836763","44.272020202020194"
"396","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6104040404040405","0.3496969696969697","19.48156475464235","44.71171717171717"
"397","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6434343434343435","0.3322222222222222","17.652847274685705","43.068888888888885"
"398","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6946464646464647","0.3860606060606061","17.415744748461854","40.151414141414136"
"399","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.652828282828283","0.33323232323232327","17.021558099361968","39.558484848484845"
"400","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7398989898989898","0.2643434343434344","20.27847089169769","40.06868686868687"
"401","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.893737373737374","0.30363636363636365","16.032330166567117","53.12838383838385"
"403","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9730303030303031","0.291010101010101","18.754456219750647","49.32727272727272"
"402","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9601010101010101","0.28010101010101013","17.530854849203333","54.52262626262626"
"404","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0046464646464646","0.3067676767676768","17.796861478011483","52.92212121212122"
"405","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.96","0.21535353535353535","16.102479473817283","52.53575757575758"
"406","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9822222222222223","0.38494949494949493","18.49539571219747","50.54707070707072"
"407","100","0.4","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.901919191919192","0.3514141414141414","18.49157495324467","51.21212121212123"
