"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"importances_sweep"
"12/14/2021 15:30:46:329 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","N-HUMATS","experiential-importance-parameter","values-importance-parameter","min_attraction_dif","initialization","repulsion_dif","stop-at-day-hundred?","dilemma_threshold","adhere-to-rule-effect","extra_exp_satisfaction_per_hour","inquiry-opinion-change","break-the-rule-effect","parametrize-importances?","social-influence-per-tick","repulsion?","no_contact_accept_probability","max_attraction_dif","values_satisfaction_opinion_contribution","inquiry_probability","make_contact_probability","allowed_contacts_per_day","[step]","average_contacts_per_day_per_humat","average_dilemmas_per_day_per_humat","average_opinion_sd_over_time","average_opinion_mean_over_time"
"4468","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.180808080808081","0.28595959595959597","17.7095610934374","56.15222222222223"
"4470","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.181111111111111","0.2509090909090909","16.37567894091226","57.00999999999998"
"4469","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.223030303030303","0.23818181818181816","16.412942143945024","58.292020202020176"
"4471","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2005050505050505","0.20464646464646463","17.59743937829337","57.08686868686871"
"4472","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2064646464646462","0.23202020202020202","16.948393228468603","58.995454545454535"
"4473","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.14020202020202","0.1528282828282828","17.337487237001238","60.69424242424243"
"4474","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.205050505050505","0.21717171717171715","17.39291332074648","60.96212121212121"
"4476","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2213131313131314","0.2498989898989899","19.387465477229824","58.80484848484848"
"4475","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2596969696969698","0.16333333333333333","16.91691871561657","60.88242424242423"
"4479","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.186868686868687","0.2011111111111111","17.23991685507673","59.91898989898989"
"4477","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1574747474747475","0.32333333333333336","16.935867153864724","58.10949494949499"
"4478","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.195858585858586","0.1987878787878788","20.154137403553218","56.84616161616162"
"4480","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1897979797979796","0.18363636363636363","16.85035885645018","59.012222222222206"
"4481","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1846464646464647","0.2722222222222222","15.661704597626436","58.10959595959598"
"4482","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1674747474747473","0.29343434343434344","15.89447084661921","60.99070707070706"
"4483","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.189191919191919","0.21686868686868688","17.897265149759804","59.55414141414143"
"4484","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.207070707070707","0.25616161616161615","18.427987234035953","56.40737373737375"
"4485","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2163636363636363","0.26141414141414143","16.875957387666347","60.07919191919194"
"4486","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.216666666666667","0.20484848484848484","16.97517977852195","56.180808080808085"
"4487","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2159595959595957","0.30404040404040406","16.388667132478474","63.444545454545455"
"4490","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1906060606060604","0.30313131313131314","16.531203700405705","61.15383838383837"
"4491","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.264848484848485","0.2909090909090909","16.20399462108167","52.49646464646466"
"4489","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2115151515151514","0.2683838383838384","17.059181001579308","57.638484848484865"
"4488","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.2315151515151515","0.2692929292929293","18.017703708446163","56.53646464646464"
"4492","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1993939393939392","0.17646464646464646","19.802171059659468","56.85555555555558"
"4494","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.178989898989899","0.2633333333333333","19.546662175817943","55.753333333333316"
"4493","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.186060606060606","0.21656565656565657","16.94671673704911","59.148080808080785"
"4495","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.216969696969697","0.24414141414141416","18.571232441681982","54.79949494949494"
"4496","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.232727272727273","0.2108080808080808","15.31398009684456","58.954747474747506"
"4497","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1666666666666665","0.21252525252525253","17.114869831417437","61.25838383838385"
"4502","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7075757575757575","0.25767676767676767","19.607385480877742","41.754949494949486"
"4501","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.711818181818182","0.2178787878787879","18.28316991005103","42.09070707070707"
"4503","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7102020202020203","0.20858585858585857","17.77143662058367","39.45747474747475"
"4498","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.214646464646465","0.228989898989899","18.118346663275638","56.34767676767677"
"4499","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.209090909090909","0.2478787878787879","16.7396019073266","59.54515151515151"
"4504","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7460606060606059","0.19656565656565658","18.15538588901561","39.506363636363616"
"4500","100","0.4","0.4","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","2.1986868686868686","0.31191919191919193","18.426019337930967","53.30454545454543"
"4505","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7105050505050505","0.2409090909090909","17.745841485589185","38.43434343434344"
"4506","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6875757575757575","0.24898989898989898","19.527802740864058","44.02414141414142"
"4507","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.785151515151515","0.2911111111111111","18.180663828858535","37.026565656565666"
"4508","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7098989898989898","0.24636363636363637","19.0374529446707","44.4929292929293"
"4509","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6777777777777778","0.2509090909090909","19.459166843916012","40.55606060606062"
"4510","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7012121212121212","0.21535353535353535","18.176127154462066","42.24898989898988"
"4513","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5642424242424244","0.29353535353535354","16.895273312215416","42.99858585858585"
"4511","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6575757575757575","0.19242424242424241","17.62903717591186","38.980909090909094"
"4512","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7460606060606059","0.21464646464646464","20.688951487950053","39.62626262626264"
"4514","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.734040404040404","0.238989898989899","16.738454207970857","39.720202020202024"
"4515","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6454545454545453","0.25373737373737376","19.250392544178414","43.29989898989901"
"4516","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6725252525252525","0.23363636363636364","19.293523363798986","47.44676767676767"
"4517","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6933333333333334","0.21656565656565657","19.278236291832684","41.033535353535335"
"4518","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7198989898989898","0.24848484848484848","20.39563966100938","38.30646464646464"
"4519","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7536363636363637","0.2194949494949495","17.516896883640126","35.581919191919205"
"4520","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6726262626262627","0.24313131313131311","17.99986329467044","41.24606060606061"
"4521","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7515151515151515","0.23585858585858585","19.3016766160621","36.51020202020203"
"4523","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6722222222222223","0.23525252525252527","18.63805085383243","41.50121212121212"
"4524","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6434343434343435","0.24343434343434342","16.626871000129945","41.26101010101009"
"4522","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6755555555555555","0.21282828282828284","19.165438728141186","43.147979797979794"
"4525","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6895959595959595","0.23282828282828283","19.299495300988024","41.22242424242425"
"4526","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6788888888888889","0.2219191919191919","20.573166464009713","43.3988888888889"
"4527","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6665656565656564","0.20161616161616164","20.122261080720243","40.73252525252524"
"4528","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.701010101010101","0.22949494949494947","20.092578707910274","41.18949494949496"
"4529","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6136363636363638","0.238989898989899","18.616348482823902","44.61484848484849"
"4530","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6704040404040403","0.22737373737373737","17.18042455239763","39.15050505050504"
"4531","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.717979797979798","0.2476767676767677","19.084050516311454","43.01292929292928"
"4532","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7556565656565655","0.20494949494949494","22.11202762297277","37.67868686868687"
"4533","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6886868686868686","0.22949494949494947","21.85111423183314","44.684444444444445"
"4535","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6495959595959595","0.241010101010101","17.732257725968203","41.980101010100995"
"4534","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.774747474747475","0.2203030303030303","18.743114365581828","40.72797979797979"
"4536","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7674747474747474","0.2007070707070707","19.513136549187863","40.8278787878788"
"4537","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7635353535353537","0.25515151515151513","20.10090364692974","38.155959595959594"
"4538","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6844444444444446","0.2621212121212121","20.21014269588471","44.69656565656567"
"4539","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6849494949494952","0.2208080808080808","18.10097062343548","38.58030303030301"
"4540","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7915151515151515","0.17383838383838385","21.221177201084508","41.485151515151514"
"4541","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.718080808080808","0.21050505050505053","18.044670519992664","41.78222222222222"
"4542","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6511111111111112","0.24030303030303032","18.28836745876588","50.31353535353534"
"4543","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7392929292929293","0.2396969696969697","17.36568669957185","38.459191919191916"
"4544","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.711818181818182","0.24303030303030304","18.510564051335034","42.204141414141404"
"4545","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7669696969696969","0.21636363636363637","20.45751508467697","42.4958585858586"
"4546","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6876767676767677","0.2478787878787879","19.387724532118458","41.629898989898976"
"4548","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6996969696969697","0.25434343434343437","19.155380817379925","39.75131313131314"
"4547","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6721212121212121","0.20828282828282826","16.55533636364342","42.14353535353534"
"4549","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6692929292929293","0.2727272727272727","20.220249335670445","43.86070707070707"
"4550","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6831313131313133","0.20858585858585857","17.490475689025534","43.58434343434343"
"4551","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7302020202020203","0.20060606060606062","19.18790245146421","36.80919191919192"
"4552","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.755252525252525","0.2535353535353535","18.36879039269338","38.07444444444445"
"4553","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6977777777777776","0.2474747474747475","18.460085470998305","39.43777777777778"
"4554","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.731010101010101","0.2587878787878788","19.416447648445825","42.13171717171718"
"4555","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6977777777777776","0.242020202020202","17.718320651005744","44.141616161616156"
"4556","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.681010101010101","0.22525252525252526","17.778340082438262","40.529797979797976"
"4557","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6290909090909091","0.22727272727272727","19.575553770055738","45.184242424242406"
"4559","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.677979797979798","0.1986868686868687","18.455886588861432","42.759898989898986"
"4560","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6484848484848484","0.208989898989899","19.066007024542333","39.4048484848485"
"4558","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7578787878787878","0.2111111111111111","18.907261410571174","35.4859595959596"
"4561","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7494949494949494","0.19818181818181815","20.059680759587017","38.64343434343435"
"4562","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.8023232323232323","0.2119191919191919","16.317510970710746","35.77909090909092"
"4563","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.708888888888889","0.2411111111111111","17.0138704988692","37.0821212121212"
"4564","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.616060606060606","0.22949494949494947","20.75706651593961","46.02464646464647"
"4565","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.711818181818182","0.24626262626262627","17.879380573940114","38.73252525252524"
"4566","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7523232323232323","0.22575757575757574","18.240587553058695","38.848080808080816"
"4567","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.768989898989899","0.2122222222222222","19.77065557860379","40.36414141414142"
"4568","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7641414141414142","0.23838383838383836","22.063990577531314","42.50737373737373"
"4569","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7578787878787878","0.19424242424242424","18.58914896041","39.846565656565666"
"4570","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6657575757575755","0.2908080808080808","19.34879705461468","48.13848484848486"
"4571","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7753535353535352","0.22676767676767678","17.605449115821205","38.74939393939392"
"4572","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7123232323232325","0.2319191919191919","16.568644987563534","37.109090909090895"
"4573","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7307070707070706","0.2278787878787879","18.582322645299865","38.41636363636362"
"4574","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.8493939393939394","0.23404040404040405","17.20714651919359","35.572828282828276"
"4575","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.8084848484848484","0.22454545454545452","16.587289739007215","35.86343434343437"
"4576","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7243434343434345","0.26252525252525255","17.994044184553857","43.168282828282834"
"4577","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7389898989898989","0.19737373737373737","18.632943699362567","42.00101010101012"
"4578","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6581818181818182","0.2834343434343434","18.17511046891496","45.04646464646464"
"4579","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7537373737373738","0.20474747474747473","16.198636381640597","36.899595959595956"
"4580","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7419191919191919","0.20535353535353537","17.653061553032273","39.80373737373736"
"4581","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6854545454545453","0.27636363636363637","19.387278791878607","40.13646464646464"
"4583","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6735353535353537","0.2868686868686869","20.38596674234601","40.37959595959599"
"4582","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6807070707070708","0.21525252525252525","21.01267170304522","46.617575757575764"
"4584","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.747979797979798","0.23464646464646463","20.76259326646793","45.13242424242426"
"4585","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7371717171717171","0.18878787878787878","18.857752221675717","40.22787878787877"
"4587","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7453535353535352","0.238989898989899","17.23420680378619","39.13232323232325"
"4588","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6763636363636363","0.25707070707070706","19.128251862108588","43.33050505050505"
"4586","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.778888888888889","0.22343434343434343","18.155964411016704","38.927676767676765"
"4589","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.764949494949495","0.24545454545454548","16.213769053878536","40.589595959595954"
"4590","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.8058585858585858","0.19575757575757574","17.73777065322581","37.540202020202024"
"4591","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7712121212121212","0.22303030303030305","17.487887768458503","42.85909090909091"
"4592","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6644444444444446","0.2641414141414142","17.231266227456942","40.450404040404045"
"4593","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7368686868686867","0.22616161616161615","17.63901191361199","41.79020202020202"
"4595","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6338383838383839","0.2307070707070707","17.748461494870867","39.88787878787877"
"4594","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7346464646464648","0.2927272727272727","17.921887366263284","44.31111111111113"
"4596","100","0.4","0.6","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7137373737373738","0.20666666666666667","18.535850280017492","41.088888888888874"
